,Score,Dataset,Subject,Pipeline,Time
217,0.8190586419753086,BNCI 2014-001 Motor Imagery,9.0,MDM,1.1840989589691162
218,0.7075,BNCI 2014-002 Motor Imagery,1.0,MDM,3.800473928451538
219,0.8574999999999999,BNCI 2014-002 Motor Imagery,2.0,MDM,2.632098436355591
220,1.0,BNCI 2014-002 Motor Imagery,3.0,MDM,2.5334315299987793
221,0.935,BNCI 2014-002 Motor Imagery,4.0,MDM,2.5891871452331543
222,0.81375,BNCI 2014-002 Motor Imagery,5.0,MDM,2.620908498764038
223,0.8625,BNCI 2014-002 Motor Imagery,6.0,MDM,2.579348087310791
224,0.92125,BNCI 2014-002 Motor Imagery,7.0,MDM,2.564703941345215
225,0.9125000000000001,BNCI 2014-002 Motor Imagery,8.0,MDM,3.2872815132141113
226,0.95625,BNCI 2014-002 Motor Imagery,9.0,MDM,2.7891926765441895
227,0.7775000000000001,BNCI 2014-002 Motor Imagery,10.0,MDM,2.381056785583496
228,0.93125,BNCI 2014-002 Motor Imagery,11.0,MDM,2.5072755813598633
229,0.82375,BNCI 2014-002 Motor Imagery,12.0,MDM,2.394007682800293
230,0.7225,BNCI 2014-002 Motor Imagery,13.0,MDM,3.987151622772217
231,0.63875,BNCI 2014-002 Motor Imagery,14.0,MDM,2.7854325771331787
232,0.7616215277777778,BNCI 2014-004 Motor Imagery,1.0,MDM,4.9173290729522705
233,0.5941180555555556,BNCI 2014-004 Motor Imagery,2.0,MDM,2.4969654083251953
234,0.5096944444444444,BNCI 2014-004 Motor Imagery,3.0,MDM,2.847348213195801
235,0.9487748724489796,BNCI 2014-004 Motor Imagery,4.0,MDM,2.869605541229248
236,0.8294795918367347,BNCI 2014-004 Motor Imagery,5.0,MDM,2.896592378616333
237,0.8282708333333334,BNCI 2014-004 Motor Imagery,6.0,MDM,2.4911060333251953
238,0.7385451388888888,BNCI 2014-004 Motor Imagery,7.0,MDM,2.654693126678467
239,0.8202395833333332,BNCI 2014-004 Motor Imagery,8.0,MDM,2.992262840270996
240,0.8149479166666668,BNCI 2014-004 Motor Imagery,9.0,MDM,2.771372079849243
241,0.8780919191919192,BNCI 2015-001 Motor Imagery,1.0,MDM,1.0316154956817627
242,0.69995,BNCI 2015-001 Motor Imagery,2.0,MDM,1.0715124607086182
243,0.88785,BNCI 2015-001 Motor Imagery,3.0,MDM,1.0729470252990723
244,0.7618676767676767,BNCI 2015-001 Motor Imagery,4.0,MDM,1.1050834655761719
245,0.5291696969696971,BNCI 2015-001 Motor Imagery,5.0,MDM,1.147625207901001
246,0.5963297979797979,BNCI 2015-001 Motor Imagery,6.0,MDM,1.0877585411071777
247,0.6648651515151515,BNCI 2015-001 Motor Imagery,7.0,MDM,1.0243208408355713
248,0.6311,BNCI 2015-001 Motor Imagery,8.0,MDM,3.029224395751953
249,0.58313265993266,BNCI 2015-001 Motor Imagery,9.0,MDM,2.852383613586426
250,0.6506057239057239,BNCI 2015-001 Motor Imagery,10.0,MDM,2.8585827350616455
251,0.6694333333333332,BNCI 2015-001 Motor Imagery,11.0,MDM,2.7419536113739014
252,0.60625,BNCI 2015-001 Motor Imagery,12.0,MDM,1.0047225952148438
