,Score,Dataset,Subject,Pipeline,Time
180,0.9899999999999999,BBCI EEG fNIRS,9.0,TS,0.8720159530639648
181,0.5033333333333333,BBCI EEG fNIRS,10.0,TS,0.9286301136016846
182,0.6699999999999999,BBCI EEG fNIRS,11.0,TS,0.8529212474822998
183,0.5566666666666666,BBCI EEG fNIRS,12.0,TS,0.8908767700195312
184,0.7366666666666667,BBCI EEG fNIRS,13.0,TS,0.8264000415802002
185,0.5633333333333334,BBCI EEG fNIRS,14.0,TS,0.8038363456726074
186,0.64,BBCI EEG fNIRS,15.0,TS,0.8440382480621338
187,0.9900000000000001,BBCI EEG fNIRS,16.0,TS,0.8106181621551514
188,0.8833333333333334,BBCI EEG fNIRS,17.0,TS,0.9095253944396973
189,0.5866666666666666,BBCI EEG fNIRS,18.0,TS,0.8240303993225098
190,0.9933333333333333,BBCI EEG fNIRS,19.0,TS,0.9229764938354492
191,0.5633333333333334,BBCI EEG fNIRS,20.0,TS,0.8930835723876953
192,0.6633333333333334,BBCI EEG fNIRS,21.0,TS,0.879723072052002
193,0.5166666666666667,BBCI EEG fNIRS,22.0,TS,0.9396240711212158
194,0.9633333333333334,BBCI EEG fNIRS,23.0,TS,0.9567716121673584
195,0.6133333333333334,BBCI EEG fNIRS,24.0,TS,0.9044594764709473
196,0.9900000000000001,BBCI EEG fNIRS,25.0,TS,0.9155628681182861
197,0.8933333333333334,BBCI EEG fNIRS,26.0,TS,0.9152824878692627
198,0.9700000000000001,BBCI EEG fNIRS,27.0,TS,1.0145764350891113
199,0.7333333333333334,BBCI EEG fNIRS,28.0,TS,0.9258792400360107
200,0.82,BBCI EEG fNIRS,29.0,TS,0.8624608516693115
201,0.8291666666666666,Alex Motor Imagery,1.0,TS,0.4484710693359375
202,0.9233333333333335,Alex Motor Imagery,2.0,TS,0.47556233406066895
203,0.8566666666666667,Alex Motor Imagery,3.0,TS,0.5160343647003174
204,0.8647619047619048,Alex Motor Imagery,4.0,TS,0.47181057929992676
205,0.525,Alex Motor Imagery,5.0,TS,0.8610143661499023
206,1.0,Alex Motor Imagery,6.0,TS,0.5263350009918213
207,0.9741666666666667,Alex Motor Imagery,7.0,TS,0.5405228137969971
208,0.8458333333333334,Alex Motor Imagery,8.0,TS,0.5550260543823242
209,,BNCI 2014-001 Motor Imagery,1.0,TS,0.3480968475341797
210,,BNCI 2014-001 Motor Imagery,2.0,TS,0.33677077293395996
211,,BNCI 2014-001 Motor Imagery,3.0,TS,0.31483983993530273
212,,BNCI 2014-001 Motor Imagery,4.0,TS,0.2857043743133545
213,,BNCI 2014-001 Motor Imagery,5.0,TS,0.28751349449157715
214,,BNCI 2014-001 Motor Imagery,6.0,TS,0.2943918704986572
215,,BNCI 2014-001 Motor Imagery,7.0,TS,0.28997087478637695
216,,BNCI 2014-001 Motor Imagery,8.0,TS,0.28823375701904297
217,,BNCI 2014-001 Motor Imagery,9.0,TS,0.29805922508239746
218,0.745,BNCI 2014-002 Motor Imagery,1.0,TS,2.7205893993377686
219,0.87125,BNCI 2014-002 Motor Imagery,2.0,TS,2.7467172145843506
220,1.0,BNCI 2014-002 Motor Imagery,3.0,TS,4.264414072036743
221,0.96625,BNCI 2014-002 Motor Imagery,4.0,TS,2.912909746170044
222,0.885,BNCI 2014-002 Motor Imagery,5.0,TS,2.9334540367126465
223,0.8825,BNCI 2014-002 Motor Imagery,6.0,TS,2.9183461666107178
224,0.95875,BNCI 2014-002 Motor Imagery,7.0,TS,2.9646520614624023
225,0.93875,BNCI 2014-002 Motor Imagery,8.0,TS,3.976010799407959
226,0.95625,BNCI 2014-002 Motor Imagery,9.0,TS,3.3602113723754883
227,0.73375,BNCI 2014-002 Motor Imagery,10.0,TS,2.9072535037994385
228,0.92125,BNCI 2014-002 Motor Imagery,11.0,TS,3.1094260215759277
229,0.845,BNCI 2014-002 Motor Imagery,12.0,TS,3.138324499130249
230,0.78,BNCI 2014-002 Motor Imagery,13.0,TS,2.8686418533325195
231,0.68125,BNCI 2014-002 Motor Imagery,14.0,TS,3.5239031314849854
232,0.7780069444444444,BNCI 2014-004 Motor Imagery,1.0,TS,2.761807441711426
233,0.6057673611111112,BNCI 2014-004 Motor Imagery,2.0,TS,2.4660568237304688
234,0.5355937500000001,BNCI 2014-004 Motor Imagery,3.0,TS,2.8679943084716797
